Mar 24, 2015 09:44:52.045053000 Eastern Summer Time	192.168.122.200	74.125.226.63	866	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:52.146832000 Eastern Summer Time	74.125.226.63	192.168.122.200	737	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:52.299383000 Eastern Summer Time	192.168.122.200	74.125.226.63	841	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:52.399204000 Eastern Summer Time	74.125.226.63	192.168.122.200	846	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:52.512454000 Eastern Summer Time	192.168.122.200	74.125.226.63	845	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:52.614195000 Eastern Summer Time	74.125.226.63	192.168.122.200	975	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:52.672776000 Eastern Summer Time	192.168.122.200	74.125.226.63	859	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:52.772101000 Eastern Summer Time	74.125.226.63	192.168.122.200	957	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:52.981086000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:53.015045000 Eastern Summer Time	192.168.122.200	74.125.226.63	846	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.127317000 Eastern Summer Time	74.125.226.63	192.168.122.200	727	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.127952000 Eastern Summer Time	192.168.122.200	74.125.226.63	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:53.189506000 Eastern Summer Time	74.125.226.63	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:53.189885000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:53.190275000 Eastern Summer Time	192.168.122.200	74.125.226.63	246	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.328590000 Eastern Summer Time	74.125.226.63	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:53.330799000 Eastern Summer Time	74.125.226.63	192.168.122.200	1421	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.331027000 Eastern Summer Time	74.125.226.63	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:53.331259000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:53.339618000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:53.380461000 Eastern Summer Time	74.125.226.63	192.168.122.200	1248	eth:ethertype:ip:tcp:tls:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:x509ce:x509ce:x509ce:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509ce:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1explicit:tls
Mar 24, 2015 09:44:53.393332000 Eastern Summer Time	192.168.122.200	74.125.226.63	180	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.434033000 Eastern Summer Time	192.168.122.200	74.125.226.63	849	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.481594000 Eastern Summer Time	74.125.226.63	192.168.122.200	105	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.490306000 Eastern Summer Time	192.168.122.200	74.125.226.63	853	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.610396000 Eastern Summer Time	74.125.226.63	192.168.122.200	785	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.630100000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:53.673574000 Eastern Summer Time	192.168.122.200	74.125.226.63	859	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.681050000 Eastern Summer Time	74.125.226.63	192.168.122.200	993	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.772643000 Eastern Summer Time	74.125.226.63	192.168.122.200	897	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:53.979428000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:56.381987000 Eastern Summer Time	192.168.122.200	74.125.226.63	1097	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.483094000 Eastern Summer Time	74.125.226.63	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:56.495422000 Eastern Summer Time	74.125.226.63	192.168.122.200	1406	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.495602000 Eastern Summer Time	74.125.226.63	192.168.122.200	1406	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.495860000 Eastern Summer Time	74.125.226.63	192.168.122.200	1421	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.495877000 Eastern Summer Time	74.125.226.63	192.168.122.200	1391	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.496106000 Eastern Summer Time	74.125.226.63	192.168.122.200	1421	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.496994000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:56.545356000 Eastern Summer Time	74.125.226.63	192.168.122.200	1421	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.545542000 Eastern Summer Time	74.125.226.63	192.168.122.200	1376	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.545803000 Eastern Summer Time	74.125.226.63	192.168.122.200	1421	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.545816000 Eastern Summer Time	74.125.226.63	192.168.122.200	1421	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.545910000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:56.546047000 Eastern Summer Time	74.125.226.63	192.168.122.200	1421	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.546296000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:56.595738000 Eastern Summer Time	74.125.226.63	192.168.122.200	1421	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.595763000 Eastern Summer Time	74.125.226.63	192.168.122.200	638	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:56.595996000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:56.803723000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:57.005848000 Eastern Summer Time	74.125.226.63	192.168.122.200	1406	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.006055000 Eastern Summer Time	74.125.226.63	192.168.122.200	1406	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.006303000 Eastern Summer Time	74.125.226.63	192.168.122.200	1406	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.006320000 Eastern Summer Time	74.125.226.63	192.168.122.200	1421	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.006544000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:57.007068000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:57.055746000 Eastern Summer Time	74.125.226.63	192.168.122.200	1391	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.055779000 Eastern Summer Time	74.125.226.63	192.168.122.200	464	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.055792000 Eastern Summer Time	74.125.226.63	192.168.122.200	151	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.055968000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:57.138190000 Eastern Summer Time	192.168.122.200	74.125.226.63	879	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.201360000 Eastern Summer Time	74.125.226.63	192.168.122.200	183	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.244157000 Eastern Summer Time	192.168.122.200	74.125.226.63	1000	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.260762000 Eastern Summer Time	192.168.122.200	74.125.226.63	966	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.271594000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:57.341115000 Eastern Summer Time	74.125.226.63	192.168.122.200	317	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.412239000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:57.463474000 Eastern Summer Time	74.125.226.63	192.168.122.200	317	eth:ethertype:ip:tcp:tls
Mar 24, 2015 09:44:57.536940000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:44:57.661717000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:04.990104000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:04.990633000 Eastern Summer Time	192.168.122.200	74.125.226.63	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:05.054834000 Eastern Summer Time	74.125.226.63	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:05.055959000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:05.178639000 Eastern Summer Time	74.125.226.63	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:05.179021000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:05.185217000 Eastern Summer Time	192.168.122.200	74.125.226.63	938	eth:ethertype:ip:tcp:http
Mar 24, 2015 09:45:05.330063000 Eastern Summer Time	74.125.226.63	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:05.584532000 Eastern Summer Time	74.125.226.63	192.168.122.200	853	eth:ethertype:ip:tcp:http:data-text-lines
Mar 24, 2015 09:45:05.610184000 Eastern Summer Time	192.168.122.200	74.125.226.63	598	eth:ethertype:ip:tcp:http
Mar 24, 2015 09:45:05.642031000 Eastern Summer Time	192.168.122.200	192.168.122.2	77	eth:ethertype:ip:udp:dns
Mar 24, 2015 09:45:05.672760000 Eastern Summer Time	74.125.226.63	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:05.722477000 Eastern Summer Time	74.125.226.63	192.168.122.200	74	eth:ethertype:ip:tcp:http:media
Mar 24, 2015 09:45:05.722967000 Eastern Summer Time	192.168.122.200	74.125.226.63	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:05.773590000 Eastern Summer Time	192.168.122.2	192.168.122.200	107	eth:ethertype:ip:udp:dns
Mar 24, 2015 09:45:05.774494000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:05.879100000 Eastern Summer Time	173.248.178.70	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:05.879503000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:05.880332000 Eastern Summer Time	192.168.122.200	173.248.178.70	721	eth:ethertype:ip:tcp:http
Mar 24, 2015 09:45:05.930425000 Eastern Summer Time	173.248.178.70	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.034249000 Eastern Summer Time	173.248.178.70	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.053842000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.054336000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.054404000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.054602000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.054615000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.054843000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.054989000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.055412000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.063924000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.103651000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.103985000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.104164000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.104232000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.104494000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.104506000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.104642000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.104741000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.104937000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.104992000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.105243000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.105358000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.153836000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.154007000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.154257000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.154374000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.154497000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.154629000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.154748000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.154767000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.154985000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.155001000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.155249000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.155386000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.155498000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.172117000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.172298000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.172557000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.172567000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.172721000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.173156000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.203745000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.204007000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.204129000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.204253000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.204504000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.204527000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.204760000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.205005000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.205005000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.205030000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.205284000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.205381000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.205536000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.205783000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.205800000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.206037000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.206283000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.206535000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.206864000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.206922000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.206969000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.208671000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.253797000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.253828000 Eastern Summer Time	173.248.178.70	192.168.122.200	834	eth:ethertype:ip:tcp:http:data-text-lines
Mar 24, 2015 09:45:06.253942000 Eastern Summer Time	173.248.178.70	192.168.122.200	834	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.253958000 Eastern Summer Time	173.248.178.70	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.254201000 Eastern Summer Time	173.248.178.70	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.254568000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.254982000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.256419000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.256953000 Eastern Summer Time	192.168.122.200	173.248.178.70	406	eth:ethertype:ip:tcp:http
Mar 24, 2015 09:45:06.257600000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.461299000 Eastern Summer Time	173.248.178.70	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.461818000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.462543000 Eastern Summer Time	192.168.122.200	173.248.178.70	410	eth:ethertype:ip:tcp:http
Mar 24, 2015 09:45:06.472296000 Eastern Summer Time	173.248.178.70	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.472336000 Eastern Summer Time	173.248.178.70	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.472564000 Eastern Summer Time	173.248.178.70	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.473240000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.473736000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.473759000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.473989000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.474246000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.474261000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.474457000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.474895000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.475313000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.512866000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.513068000 Eastern Summer Time	173.248.178.70	192.168.122.200	1197	eth:ethertype:ip:tcp:http:data-text-lines
Mar 24, 2015 09:45:06.513315000 Eastern Summer Time	173.248.178.70	192.168.122.200	1197	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.513386000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.513690000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.514802000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.572879000 Eastern Summer Time	173.248.178.70	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.586477000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.586938000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.636284000 Eastern Summer Time	173.248.178.70	192.168.122.200	1149	eth:ethertype:ip:tcp:http:data-text-lines
Mar 24, 2015 09:45:06.636470000 Eastern Summer Time	173.248.178.70	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.636490000 Eastern Summer Time	173.248.178.70	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.637067000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.637367000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.638225000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.641983000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.642730000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.685706000 Eastern Summer Time	173.248.178.70	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.787017000 Eastern Summer Time	173.248.178.70	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.787551000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.788253000 Eastern Summer Time	192.168.122.200	173.248.178.70	409	eth:ethertype:ip:tcp:http
Mar 24, 2015 09:45:06.838277000 Eastern Summer Time	173.248.178.70	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.838310000 Eastern Summer Time	173.248.178.70	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.838496000 Eastern Summer Time	173.248.178.70	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.838516000 Eastern Summer Time	173.248.178.70	192.168.122.200	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.839544000 Eastern Summer Time	192.168.122.200	173.248.178.70	60	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.840591000 Eastern Summer Time	192.168.122.200	173.248.178.70	412	eth:ethertype:ip:tcp:http
Mar 24, 2015 09:45:06.937552000 Eastern Summer Time	173.248.178.70	192.168.122.200	54	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.950097000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.950594000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.950677000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.950855000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.950865000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.951094000 Eastern Summer Time	173.248.178.70	192.168.122.200	1421	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.951185000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
Mar 24, 2015 09:45:06.951631000 Eastern Summer Time	192.168.122.200	173.248.178.70	66	eth:ethertype:ip:tcp
